STORM ID,NAME,YEAR,MONTH,DAY,HOUR,CAT,LAT,LON,INT,PRES
AL142000,JOYCE,2000,9,26,600,TS,11.6N,33.0W,35,1007
AL142000,JOYCE,2000,9,26,1200,TS,11.6N,34.1W,35,1005
AL142000,JOYCE,2000,9,26,1800,TS,11.7N,35.3W,40,1002
AL142000,JOYCE,2000,9,27,0,TS,12.1N,36.4W,50,998
AL142000,JOYCE,2000,9,27,600,TS,12.2N,37.6W,55,993
AL142000,JOYCE,2000,9,27,1200,H1,12.4N,38.8W,65,985
AL142000,JOYCE,2000,9,27,1800,H1,12.5N,40.1W,70,978
AL142000,JOYCE,2000,9,28,0,H1,12.4N,41.3W,75,976
AL142000,JOYCE,2000,9,28,600,H1,12.2N,42.5W,80,975
AL142000,JOYCE,2000,9,28,1200,H1,11.7N,43.8W,80,975
AL142000,JOYCE,2000,9,28,1800,H1,11.3N,45.0W,75,976
AL142000,JOYCE,2000,9,29,0,H1,10.9N,46.1W,75,977
AL142000,JOYCE,2000,9,29,600,H1,10.7N,47.2W,70,980
AL142000,JOYCE,2000,9,29,1200,H1,10.5N,48.6W,65,984
AL142000,JOYCE,2000,9,29,1800,TS,10.5N,50.1W,60,988
AL142000,JOYCE,2000,9,30,0,TS,10.4N,51.7W,55,992
AL142000,JOYCE,2000,9,30,600,TS,10.3N,53.3W,50,996
AL142000,JOYCE,2000,9,30,1200,TS,10.3N,54.9W,45,1000
AL142000,JOYCE,2000,9,30,1800,TS,10.5N,56.6W,40,1003
AL142000,JOYCE,2000,10,1,0,TS,10.7N,58.0W,40,1005
AL142000,JOYCE,2000,10,1,600,TS,11.0N,59.5W,35,1006
AL142000,JOYCE,2000,10,1,1200,TS,11.3N,60.9W,35,1007
AL142000,JOYCE,2000,10,1,1800,TD,11.7N,62.3W,30,1008
AL142000,JOYCE,2000,10,2,0,TD,11.9N,63.5W,30,1009
AL142000,JOYCE,2000,10,2,600,TD,11.9N,64.9W,25,1009
AL152000,KEITH,2000,9,28,1800,TD,16.1N,82.9W,25,1005
AL152000,KEITH,2000,9,29,0,TD,16.2N,83.3W,25,1004
AL152000,KEITH,2000,9,29,600,TD,16.6N,83.6W,30,1003
AL152000,KEITH,2000,9,29,1200,TD,16.9N,84.0W,30,1002
AL152000,KEITH,2000,9,29,1800,TS,17.4N,84.8W,40,1000
AL152000,KEITH,2000,9,30,0,TS,17.7N,85.4W,45,993
AL152000,KEITH,2000,9,30,600,TS,17.9N,86.0W,55,987
AL152000,KEITH,2000,9,30,1200,H1,17.9N,86.4W,65,982
AL152000,KEITH,2000,9,30,1800,H1,17.9N,86.7W,75,977
AL152000,KEITH,2000,10,1,0,H3,17.9N,86.9W,100,955
AL152000,KEITH,2000,10,1,600,H4,17.9N,87.2W,120,941
AL152000,KEITH,2000,10,1,1200,H4,17.9N,87.4W,115,944
AL152000,KEITH,2000,10,1,1800,H3,17.9N,87.7W,110,950
AL152000,KEITH,2000,10,2,0,H3,17.8N,87.9W,100,959
AL152000,KEITH,2000,10,2,600,H1,17.6N,87.8W,80,974
AL152000,KEITH,2000,10,2,1200,H1,17.7N,87.8W,70,980
AL152000,KEITH,2000,10,2,1800,H1,17.7N,87.9W,65,987
AL152000,KEITH,2000,10,3,0,TS,17.9N,88.0W,60,989
AL152000,KEITH,2000,10,3,600,TS,18.0N,88.4W,45,990
AL152000,KEITH,2000,10,3,1200,TD,18.3N,88.8W,30,995
AL152000,KEITH,2000,10,3,1800,TD,18.6N,89.5W,30,998
AL152000,KEITH,2000,10,4,0,TD,19.0N,90.4W,25,1000
AL152000,KEITH,2000,10,4,600,TD,19.5N,91.4W,30,1000
AL152000,KEITH,2000,10,4,1200,TS,19.9N,92.5W,35,999
AL152000,KEITH,2000,10,4,1800,TS,20.3N,93.5W,40,996
AL152000,KEITH,2000,10,5,0,TS,20.7N,94.8W,60,988
AL152000,KEITH,2000,10,5,600,H1,21.2N,96.1W,65,987
AL152000,KEITH,2000,10,5,1200,H1,21.8N,97.0W,75,983
AL152000,KEITH,2000,10,5,1800,H1,22.6N,97.9W,80,980
AL152000,KEITH,2000,10,6,0,TS,23.2N,99.0W,45,988
AL152000,KEITH,2000,10,6,600,TD,23.5N,100.0W,30,1002
AL152000,KEITH,2000,10,6,1200,TD,23.8N,101.0W,20,1007
AL162000,LESLIE,2000,10,5,1200,TS,29.9N,77.3W,35,1009
AL162000,LESLIE,2000,10,5,1800,TS,30.2N,75.9W,35,1009
AL162000,LESLIE,2000,10,6,0,TS,30.3N,74.3W,35,1010
AL162000,LESLIE,2000,10,6,600,TS,30.6N,73.1W,40,1006
AL162000,LESLIE,2000,10,6,1200,TS,30.9N,72.4W,40,1007
AL162000,LESLIE,2000,10,6,1800,TS,31.3N,71.8W,40,1007
AL162000,LESLIE,2000,10,7,0,TS,32.1N,70.7W,40,1006
AL162000,LESLIE,2000,10,7,600,TS,33.1N,69.6W,40,1006
AL162000,LESLIE,2000,10,7,1200,TS,35.4N,68.3W,40,1006
AL162000,LESLIE,2000,10,7,1800,EX,37.4N,66.7W,40,1005
AL162000,LESLIE,2000,10,8,0,EX,40.0N,64.0W,40,1004
AL162000,LESLIE,2000,10,8,600,EX,43.0N,60.0W,40,1003
AL162000,LESLIE,2000,10,8,1200,EX,46.0N,57.0W,40,1003
AL162000,LESLIE,2000,10,8,1800,EX,49.0N,54.0W,35,1005
AL162000,LESLIE,2000,10,9,0,EX,51.0N,50.0W,35,1007
AL162000,LESLIE,2000,10,9,600,EX,53.0N,46.0W,35,1006
AL162000,LESLIE,2000,10,9,1200,EX,55.0N,41.0W,35,1005
AL162000,LESLIE,2000,10,9,1800,EX,56.0N,36.0W,35,1003
AL162000,LESLIE,2000,10,10,0,EX,56.0N,30.0W,40,999
AL162000,LESLIE,2000,10,10,600,EX,55.0N,24.0W,50,987
AL162000,LESLIE,2000,10,10,1200,EX,54.0N,17.0W,55,980
AL162000,LESLIE,2000,10,10,1800,EX,53.0N,10.0W,60,973
AL172000,MICHAEL,2000,10,17,0,TS,29.9N,71.1W,35,1003
AL172000,MICHAEL,2000,10,17,600,TS,29.8N,71.0W,45,1000
AL172000,MICHAEL,2000,10,17,1200,TS,29.8N,70.9W,55,995
AL172000,MICHAEL,2000,10,17,1800,H1,30.1N,70.9W,65,988
AL172000,MICHAEL,2000,10,18,0,H1,30.4N,70.9W,65,988
AL172000,MICHAEL,2000,10,18,600,H1,30.8N,70.8W,65,986
AL172000,MICHAEL,2000,10,18,1200,H1,31.5N,70.4W,65,984
AL172000,MICHAEL,2000,10,18,1800,H1,32.6N,69.5W,70,979
AL172000,MICHAEL,2000,10,19,0,H1,34.2N,67.8W,75,983
AL172000,MICHAEL,2000,10,19,600,H1,36.3N,65.5W,65,986
AL172000,MICHAEL,2000,10,19,1200,H1,39.8N,61.6W,75,979
AL172000,MICHAEL,2000,10,19,1800,H2,44.0N,58.5W,85,965
AL172000,MICHAEL,2000,10,20,0,H1,48.0N,56.5W,75,966
AL172000,MICHAEL,2000,10,20,600,H1,50.0N,56.0W,70,966
AL172000,MICHAEL,2000,10,20,1200,H1,51.0N,53.5W,65,968
AL172000,MICHAEL,2000,10,20,1800,EX,52.0N,50.5W,60,970
AL182000,NADINE,2000,10,19,1200,TD,26.2N,59.9W,25,1009
AL182000,NADINE,2000,10,19,1800,TD,27.5N,59.4W,30,1008
AL182000,NADINE,2000,10,20,0,TD,28.7N,58.8W,30,1008
AL182000,NADINE,2000,10,20,600,TD,29.7N,58.0W,30,1005
AL182000,NADINE,2000,10,20,1200,TS,30.4N,57.2W,35,1003
AL182000,NADINE,2000,10,20,1800,TS,31.4N,56.3W,40,1000
AL182000,NADINE,2000,10,21,0,TS,32.4N,55.2W,50,999
AL182000,NADINE,2000,10,21,600,TS,33.3N,53.5W,50,1000
AL182000,NADINE,2000,10,21,1200,TS,34.1N,52.3W,50,1000
AL182000,NADINE,2000,10,21,1800,TS,34.8N,51.3W,45,1000
AL182000,NADINE,2000,10,22,0,EX,35.7N,50.5W,40,1004
AL182000,NADINE,2000,10,22,600,EX,37.0N,49.0W,40,1005
AL182000,NADINE,2000,10,22,1200,EX,39.0N,47.0W,35,1005
AL192000,UNNAMED,2000,10,25,0,EX,21.5N,69.5W,30,1009
AL192000,UNNAMED,2000,10,25,600,EX,22.5N,70.0W,35,1007
AL192000,UNNAMED,2000,10,25,1200,EX,23.5N,70.9W,35,1006
AL192000,UNNAMED,2000,10,29,600,EX,44.0N,60.0W,50,980
AL192000,UNNAMED,2000,10,29,1200,EX,46.0N,59.5W,45,992
AL012001,ALLISON,2001,6,5,1200,TS,27.5N,95.0W,40,1007
AL012001,ALLISON,2001,6,5,1800,TS,28.5N,95.3W,50,1002
AL012001,ALLISON,2001,6,6,0,TS,29.3N,95.3W,45,1003
AL012001,ALLISON,2001,6,6,600,TD,30.1N,95.2W,30,1006
AL012001,ALLISON,2001,6,6,1200,TD,31.0N,95.2W,20,1005
AL012001,ALLISON,2001,6,6,1800,TD,31.5N,95.0W,20,1005
AL012001,ALLISON,2001,6,7,0,TD,31.6N,95.0W,20,1005
AL012001,ALLISON,2001,6,7,600,TD,31.8N,94.9W,20,1006
AL012001,ALLISON,2001,6,7,1200,TD,31.4N,94.9W,20,1006
AL012001,ALLISON,2001,6,7,1800,TD,31.1N,95.0W,15,1007
AL012001,ALLISON,2001,6,8,0,TD,30.9N,95.6W,15,1002
AL012001,ALLISON,2001,6,8,600,TD,30.7N,96.1W,20,1004
AL012001,ALLISON,2001,6,8,1200,TD,30.4N,96.2W,20,1007
AL012001,ALLISON,2001,6,8,1800,TD,30.2N,96.1W,20,1007
AL012001,ALLISON,2001,6,9,0,TD,29.9N,95.9W,20,1007
AL012001,ALLISON,2001,6,9,600,TD,29.6N,95.8W,20,1007
AL012001,ALLISON,2001,6,9,1200,TD,29.3N,95.8W,20,1007
AL012001,ALLISON,2001,6,9,1800,TD,28.9N,95.6W,20,1008
AL012001,ALLISON,2001,6,18,0,EX,40.6N,70.8W,30,1006
AL012001,ALLISON,2001,6,18,600,EX,41.3N,69.4W,30,1008
AL012001,ALLISON,2001,6,18,1200,EX,42.0N,67.4W,30,1009
AL012001,ALLISON,2001,6,18,1800,EX,42.7N,64.6W,25,1011
AL012001,ALLISON,2001,6,19,0,EX,43.5N,61.0W,20,1012
AL022001,UNNAMED,2001,7,11,1800,TD,10.9N,42.1W,25,1011
AL022001,UNNAMED,2001,7,12,0,TD,11.4N,43.8W,25,1010
AL022001,UNNAMED,2001,7,12,600,TD,11.8N,45.3W,25,1011
AL022001,UNNAMED,2001,7,12,1200,TD,12.5N,46.9W,25,1011
AL022001,UNNAMED,2001,7,12,1800,TD,13.1N,48.5W,25,1012
AL032001,BARRY,2001,8,2,1200,TD,25.7N,84.8W,30,1011
AL032001,BARRY,2001,8,2,1800,TS,26.2N,84.9W,45,1010
AL032001,BARRY,2001,8,3,0,TS,26.4N,85.6W,40,1007
AL032001,BARRY,2001,8,3,600,TS,26.6N,86.3W,35,1008
AL032001,BARRY,2001,8,3,1200,TS,26.9N,87.0W,35,1007
AL032001,BARRY,2001,8,3,1800,TS,26.8N,87.2W,35,1007
AL032001,BARRY,2001,8,4,0,TD,26.7N,87.5W,30,1005
AL032001,BARRY,2001,8,4,600,TD,26.6N,87.8W,30,1005
AL032001,BARRY,2001,8,4,1200,TD,26.9N,87.7W,30,1006
AL032001,BARRY,2001,8,4,1800,TS,27.1N,87.5W,35,1005
AL032001,BARRY,2001,8,5,0,TS,27.3N,87.3W,35,1003
AL032001,BARRY,2001,8,5,600,TS,27.5N,86.7W,40,1004
AL032001,BARRY,2001,8,5,1200,TS,28.1N,86.4W,50,990
AL032001,BARRY,2001,8,5,1800,TS,28.6N,86.4W,60,991
AL032001,BARRY,2001,8,6,0,TS,29.5N,86.3W,60,992
AL032001,BARRY,2001,8,6,600,TS,30.6N,86.4W,60,991
AL032001,BARRY,2001,8,6,1200,TD,31.8N,86.9W,25,1007
AL032001,BARRY,2001,8,6,1800,TD,32.7N,87.7W,20,1009
AL032001,BARRY,2001,8,7,0,TD,33.3N,88.5W,15,1012
AL042001,CHANTAL,2001,8,14,1800,TD,12.8N,37.0W,25,1010
AL042001,CHANTAL,2001,8,15,0,TD,12.9N,39.3W,25,1010
AL042001,CHANTAL,2001,8,15,600,TD,12.6N,41.6W,25,1010
AL042001,CHANTAL,2001,8,15,1200,TD,12.3N,43.9W,30,1010
AL042001,CHANTAL,2001,8,15,1800,TD,12.3N,46.3W,30,1010
AL042001,CHANTAL,2001,8,16,0,TD,12.4N,48.8W,30,1010
AL042001,CHANTAL,2001,8,16,600,TD,12.4N,51.3W,30,1011
AL042001,CHANTAL,2001,8,17,1200,TS,13.7N,64.6W,35,1010
AL042001,CHANTAL,2001,8,17,1800,TS,14.2N,66.4W,35,1006
AL042001,CHANTAL,2001,8,18,0,TS,14.4N,68.2W,45,1004
AL042001,CHANTAL,2001,8,18,600,TS,14.6N,70.4W,55,1003
AL042001,CHANTAL,2001,8,18,1200,TS,14.8N,72.9W,50,1006
AL042001,CHANTAL,2001,8,18,1800,TS,15.3N,75.2W,50,1003
AL042001,CHANTAL,2001,8,19,0,TS,15.3N,77.2W,55,1002
AL042001,CHANTAL,2001,8,19,600,TS,15.4N,78.4W,60,997
AL042001,CHANTAL,2001,8,19,1200,TS,15.7N,79.6W,60,1004
AL042001,CHANTAL,2001,8,19,1800,TS,16.2N,81.1W,55,1005
AL042001,CHANTAL,2001,8,20,0,TS,16.7N,82.6W,50,1007
AL042001,CHANTAL,2001,8,20,600,TS,17.1N,84.1W,50,1008
AL042001,CHANTAL,2001,8,20,1200,TS,17.5N,85.6W,50,1007
AL042001,CHANTAL,2001,8,20,1800,TS,17.9N,86.7W,55,1006
AL042001,CHANTAL,2001,8,21,0,TS,18.1N,87.7W,60,1000
AL042001,CHANTAL,2001,8,21,600,TS,18.2N,88.1W,55,1000
AL042001,CHANTAL,2001,8,21,1200,TS,18.4N,88.7W,45,1002
AL042001,CHANTAL,2001,8,21,1800,TS,18.6N,89.5W,35,1006
AL042001,CHANTAL,2001,8,22,0,TD,18.7N,90.3W,25,1007
AL042001,CHANTAL,2001,8,22,600,TD,18.4N,91.2W,25,1008
AL042001,CHANTAL,2001,8,22,1200,TD,17.9N,92.2W,25,1009
AL052001,DEAN,2001,8,22,1200,TS,17.9N,64.3W,45,1010
AL052001,DEAN,2001,8,22,1800,TS,19.1N,65.9W,50,1009
AL052001,DEAN,2001,8,23,0,TS,19.8N,67.4W,50,1010
AL052001,DEAN,2001,8,23,600,TS,20.7N,68.9W,50,1010
AL052001,DEAN,2001,8,23,1200,TD,21.6N,69.8W,30,1012
AL052001,DEAN,2001,8,26,1800,TD,35.5N,65.0W,30,1004
AL052001,DEAN,2001,8,27,0,TS,36.3N,63.3W,40,1001
AL052001,DEAN,2001,8,27,600,TS,37.7N,62.0W,50,1000
AL052001,DEAN,2001,8,27,1200,TS,38.9N,60.7W,55,996
AL052001,DEAN,2001,8,27,1800,TS,40.6N,59.4W,60,994
AL052001,DEAN,2001,8,28,0,TS,42.1N,57.5W,60,995
AL052001,DEAN,2001,8,28,600,TS,43.5N,56.0W,55,996
AL052001,DEAN,2001,8,28,1200,TS,44.0N,53.4W,50,997
AL052001,DEAN,2001,8,28,1800,EX,45.5N,50.5W,45,998
AL052001,DEAN,2001,8,29,0,EX,47.0N,48.5W,45,999
AL052001,DEAN,2001,8,29,600,EX,49.0N,45.0W,45,999
AL052001,DEAN,2001,8,29,1200,EX,51.0N,40.9W,40,1000
AL062001,ERIN,2001,9,1,1800,TD,12.5N,34.3W,30,1006
AL062001,ERIN,2001,9,2,0,TD,12.9N,35.9W,30,1005
AL062001,ERIN,2001,9,2,600,TS,13.2N,37.5W,40,1002
AL062001,ERIN,2001,9,2,1200,TS,13.5N,39.0W,45,1003
AL062001,ERIN,2001,9,2,1800,TS,14.1N,40.6W,45,1003
AL062001,ERIN,2001,9,3,0,TS,14.7N,42.2W,45,1003
AL062001,ERIN,2001,9,3,600,TS,15.3N,43.7W,50,1003
AL062001,ERIN,2001,9,3,1200,TS,15.9N,45.3W,50,1003
AL062001,ERIN,2001,9,3,1800,TS,16.3N,47.1W,40,1002
AL062001,ERIN,2001,9,4,0,TS,16.7N,48.7W,40,1002
AL062001,ERIN,2001,9,4,600,TS,17.0N,50.3W,45,1000
AL062001,ERIN,2001,9,4,1200,TS,17.0N,52.0W,45,1000
AL062001,ERIN,2001,9,4,1800,TS,17.2N,53.4W,45,1000
AL062001,ERIN,2001,9,5,0,TS,17.4N,54.8W,45,1000
AL062001,ERIN,2001,9,5,600,TS,17.8N,55.9W,45,1000
AL062001,ERIN,2001,9,5,1200,TS,18.1N,57.0W,35,1013
AL062001,ERIN,2001,9,6,1800,TD,23.2N,58.4W,25,1013
AL062001,ERIN,2001,9,7,0,TD,23.9N,58.1W,25,1012
AL062001,ERIN,2001,9,7,600,TD,24.4N,57.6W,30,1008
AL062001,ERIN,2001,9,7,1200,TD,24.9N,57.8W,30,1008
AL062001,ERIN,2001,9,7,1800,TS,25.3N,58.0W,35,1005
AL062001,ERIN,2001,9,8,0,TS,26.0N,58.3W,35,1004
AL062001,ERIN,2001,9,8,600,TS,26.5N,58.8W,40,999
AL062001,ERIN,2001,9,8,1200,TS,27.2N,59.2W,45,999
AL062001,ERIN,2001,9,8,1800,TS,28.4N,59.8W,60,994
AL062001,ERIN,2001,9,9,0,H1,29.7N,60.4W,75,987
AL062001,ERIN,2001,9,9,600,H2,30.6N,61.3W,90,982
AL062001,ERIN,2001,9,9,1200,H2,31.5N,62.2W,95,979
AL062001,ERIN,2001,9,9,1800,H3,32.4N,62.8W,105,968
AL062001,ERIN,2001,9,10,0,H3,33.3N,63.3W,105,969
AL062001,ERIN,2001,9,10,600,H3,34.2N,64.1W,105,969
AL062001,ERIN,2001,9,10,1200,H3,34.9N,64.7W,100,969
AL062001,ERIN,2001,9,10,1800,H2,35.7N,65.4W,90,970
AL062001,ERIN,2001,9,11,0,H1,36.4N,65.7W,80,973
AL062001,ERIN,2001,9,11,600,H1,36.9N,65.9W,80,976
AL062001,ERIN,2001,9,11,1200,H1,37.4N,65.6W,80,976
AL062001,ERIN,2001,9,11,1800,H1,37.8N,65.1W,80,976
AL062001,ERIN,2001,9,12,0,H1,38.0N,64.3W,80,976
AL062001,ERIN,2001,9,12,600,H1,38.0N,63.3W,75,979
AL062001,ERIN,2001,9,12,1200,H1,37.9N,62.6W,75,979
AL062001,ERIN,2001,9,12,1800,H1,37.9N,62.0W,75,979
AL062001,ERIN,2001,9,13,0,H1,38.1N,61.4W,75,979
AL062001,ERIN,2001,9,13,600,H1,38.3N,61.0W,70,982
AL062001,ERIN,2001,9,13,1200,H1,38.8N,60.6W,70,982
AL062001,ERIN,2001,9,13,1800,H1,39.6N,60.2W,70,982
AL062001,ERIN,2001,9,14,0,H1,40.6N,59.3W,70,982
AL062001,ERIN,2001,9,14,600,H1,42.0N,58.1W,65,987
AL062001,ERIN,2001,9,14,1200,H1,43.3N,56.7W,65,987
AL062001,ERIN,2001,9,14,1800,H1,44.7N,55.2W,65,984
AL062001,ERIN,2001,9,15,0,TS,46.7N,52.7W,60,981
AL062001,ERIN,2001,9,15,600,EX,49.0N,51.0W,60,981
AL062001,ERIN,2001,9,15,1200,EX,52.0N,49.0W,55,978
AL062001,ERIN,2001,9,15,1800,EX,55.0N,47.5W,55,976
AL062001,ERIN,2001,9,16,0,EX,58.0N,46.0W,55,972
AL062001,ERIN,2001,9,16,600,EX,60.0N,44.5W,55,976
AL062001,ERIN,2001,9,16,1200,EX,61.5N,42.0W,55,981
AL062001,ERIN,2001,9,16,1800,EX,63.0N,38.9W,50,985
AL062001,ERIN,2001,9,17,0,EX,65.0N,35.0W,40,995
AL072001,FELIX,2001,9,7,1800,TD,13.9N,28.4W,30,1008
AL072001,FELIX,2001,9,8,0,TD,14.4N,29.5W,30,1007
AL072001,FELIX,2001,9,8,600,TD,14.8N,31.0W,30,1007
AL072001,FELIX,2001,9,8,1200,TD,15.0N,33.0W,30,1008
AL072001,FELIX,2001,9,10,600,TD,16.0N,43.7W,30,1008
AL072001,FELIX,2001,9,10,1200,TD,16.5N,44.8W,30,1008
AL072001,FELIX,2001,9,10,1800,TD,16.9N,45.8W,30,1007
AL072001,FELIX,2001,9,11,0,TD,17.3N,46.8W,30,1006
AL072001,FELIX,2001,9,11,600,TD,17.8N,47.4W,30,1004
AL072001,FELIX,2001,9,11,1200,TS,18.6N,47.7W,35,1003
AL072001,FELIX,2001,9,11,1800,TS,19.4N,48.0W,35,1003
AL072001,FELIX,2001,9,12,0,TS,20.2N,48.4W,40,1000
AL072001,FELIX,2001,9,12,600,TS,21.0N,48.8W,45,998
AL072001,FELIX,2001,9,12,1200,TS,22.0N,48.9W,55,994
AL072001,FELIX,2001,9,12,1800,TS,22.9N,49.0W,60,993
AL072001,FELIX,2001,9,13,0,H1,23.9N,48.9W,65,987
AL072001,FELIX,2001,9,13,600,H1,24.8N,48.6W,75,979
AL072001,FELIX,2001,9,13,1200,H2,25.9N,48.4W,85,972
AL072001,FELIX,2001,9,13,1800,H2,27.1N,48.0W,95,966
AL072001,FELIX,2001,9,14,0,H3,28.2N,47.2W,100,962
AL072001,FELIX,2001,9,14,600,H3,29.3N,46.6W,100,962
AL072001,FELIX,2001,9,14,1200,H2,30.1N,45.5W,95,966
AL072001,FELIX,2001,9,14,1800,H2,30.9N,44.3W,90,970
AL072001,FELIX,2001,9,15,0,H2,31.2N,42.8W,90,970
AL072001,FELIX,2001,9,15,600,H2,31.5N,41.4W,90,970
AL072001,FELIX,2001,9,15,1200,H2,31.7N,39.5W,90,970
AL072001,FELIX,2001,9,15,1800,H2,32.1N,37.6W,85,975
AL072001,FELIX,2001,9,16,0,H2,32.1N,36.0W,85,975
AL072001,FELIX,2001,9,16,600,H1,32.6N,34.8W,80,976
AL072001,FELIX,2001,9,16,1200,H1,33.4N,33.3W,75,977
AL072001,FELIX,2001,9,16,1800,H1,34.3N,32.4W,70,979
AL072001,FELIX,2001,9,17,0,H1,35.1N,32.0W,70,981
AL072001,FELIX,2001,9,17,600,H1,35.4N,31.7W,65,983
AL072001,FELIX,2001,9,17,1200,TS,35.3N,31.5W,60,985
AL072001,FELIX,2001,9,17,1800,TS,35.2N,31.8W,55,990
AL072001,FELIX,2001,9,18,0,TS,35.0N,32.0W,45,995
AL072001,FELIX,2001,9,18,600,TS,34.8N,32.0W,40,998
AL072001,FELIX,2001,9,18,1200,TS,34.7N,31.9W,35,1001
AL072001,FELIX,2001,9,18,1800,TD,34.7N,31.7W,30,1002
AL072001,FELIX,2001,9,19,0,TD,34.6N,31.6W,25,1002
AL082001,GABRIELLE,2001,9,11,1800,TD,25.8N,84.1W,25,1010
AL082001,GABRIELLE,2001,9,12,0,TD,25.7N,84.6W,25,1009
AL082001,GABRIELLE,2001,9,12,600,TD,25.7N,85.0W,25,1008
AL082001,GABRIELLE,2001,9,12,1200,TD,25.6N,85.3W,25,1008
AL082001,GABRIELLE,2001,9,12,1800,TD,25.4N,85.4W,30,1007
AL082001,GABRIELLE,2001,9,13,0,TD,25.1N,85.7W,30,1005
AL082001,GABRIELLE,2001,9,13,600,TD,25.2N,85.3W,30,1005
AL082001,GABRIELLE,2001,9,13,1200,TS,25.3N,84.9W,35,1003
AL082001,GABRIELLE,2001,9,13,1800,TS,25.4N,84.5W,40,998
AL082001,GABRIELLE,2001,9,14,0,TS,25.4N,84.1W,45,997
AL082001,GABRIELLE,2001,9,14,600,TS,25.8N,83.6W,50,992
AL082001,GABRIELLE,2001,9,14,1200,TS,27.1N,82.6W,60,983
AL082001,GABRIELLE,2001,9,14,1800,TS,28.0N,81.8W,45,994
AL082001,GABRIELLE,2001,9,15,0,TS,28.6N,81.4W,40,995
AL082001,GABRIELLE,2001,9,15,600,TS,28.6N,80.9W,40,995
AL082001,GABRIELLE,2001,9,15,1200,TS,28.9N,80.1W,40,998
AL082001,GABRIELLE,2001,9,15,1800,TS,29.8N,79.0W,45,999
AL082001,GABRIELLE,2001,9,16,0,TS,30.4N,77.9W,50,998
AL082001,GABRIELLE,2001,9,16,600,TS,30.8N,76.8W,50,998
AL082001,GABRIELLE,2001,9,16,1200,TS,31.6N,74.9W,55,995
AL082001,GABRIELLE,2001,9,16,1800,TS,32.3N,72.8W,55,995
AL082001,GABRIELLE,2001,9,17,0,H1,33.1N,70.7W,65,991
AL082001,GABRIELLE,2001,9,17,600,H1,34.0N,68.5W,65,991
AL082001,GABRIELLE,2001,9,17,1200,H1,35.3N,66.6W,70,983
AL082001,GABRIELLE,2001,9,17,1800,H1,36.2N,64.7W,70,983
AL082001,GABRIELLE,2001,9,18,0,TS,36.9N,62.9W,60,987
AL082001,GABRIELLE,2001,9,18,600,TS,37.9N,61.8W,55,990
AL082001,GABRIELLE,2001,9,18,1200,TS,39.0N,60.4W,55,990
AL082001,GABRIELLE,2001,9,18,1800,TS,40.2N,58.9W,60,980
AL082001,GABRIELLE,2001,9,19,0,TS,41.5N,57.5W,60,975
AL082001,GABRIELLE,2001,9,19,600,EX,42.8N,55.5W,55,976
AL082001,GABRIELLE,2001,9,19,1200,EX,43.5N,54.0W,60,978
AL082001,GABRIELLE,2001,9,19,1800,EX,46.5N,52.0W,60,986
AL082001,GABRIELLE,2001,9,20,0,EX,48.5N,48.5W,60,988
AL082001,GABRIELLE,2001,9,20,600,EX,50.0N,46.0W,60,986
AL082001,GABRIELLE,2001,9,20,1200,EX,52.0N,43.0W,60,984
AL082001,GABRIELLE,2001,9,20,1800,H1,54.0N,40.0W,65,981
AL082001,GABRIELLE,2001,9,21,0,H1,55.0N,37.5W,65,981
AL082001,GABRIELLE,2001,9,21,600,H1,55.0N,35.0W,65,981
AL082001,GABRIELLE,2001,9,21,1200,EX,56.0N,32.5W,60,984
AL082001,GABRIELLE,2001,9,21,1800,EX,57.5N,31.0W,55,987
AL092001,UNNAMED,2001,9,19,1800,TD,13.4N,81.9W,30,1008
AL092001,UNNAMED,2001,9,20,0,TD,13.9N,83.5W,30,1006
AL092001,UNNAMED,2001,9,20,600,TD,14.5N,85.1W,25,1008
AL102001,HUMBERTO,2001,9,21,1200,TD,25.1N,64.2W,25,1012
AL102001,HUMBERTO,2001,9,21,1800,TD,25.8N,65.0W,25,1012
AL102001,HUMBERTO,2001,9,22,0,TD,26.5N,65.5W,25,1010
AL102001,HUMBERTO,2001,9,22,600,TD,27.2N,65.9W,30,1010
AL102001,HUMBERTO,2001,9,22,1200,TS,27.9N,66.3W,40,1007
AL102001,HUMBERTO,2001,9,22,1800,TS,28.6N,66.7W,50,998
AL102001,HUMBERTO,2001,9,23,0,TS,29.3N,67.0W,55,995
AL102001,HUMBERTO,2001,9,23,600,TS,30.1N,67.3W,55,994
AL102001,HUMBERTO,2001,9,23,1200,H1,31.0N,67.5W,65,990
AL102001,HUMBERTO,2001,9,23,1800,H1,31.9N,67.4W,80,986
AL102001,HUMBERTO,2001,9,24,0,H2,32.8N,67.1W,85,983
AL102001,HUMBERTO,2001,9,24,600,H1,33.8N,66.8W,75,989
AL102001,HUMBERTO,2001,9,24,1200,H1,35.0N,66.3W,70,990
AL102001,HUMBERTO,2001,9,24,1800,H1,35.9N,65.4W,70,991
AL102001,HUMBERTO,2001,9,25,0,H1,36.8N,64.3W,65,992
AL102001,HUMBERTO,2001,9,25,600,H1,37.7N,63.4W,65,992
AL102001,HUMBERTO,2001,9,25,1200,H1,38.5N,62.4W,65,992
AL102001,HUMBERTO,2001,9,25,1800,H1,39.2N,61.6W,65,990
AL102001,HUMBERTO,2001,9,26,0,H1,39.6N,60.7W,65,990
AL102001,HUMBERTO,2001,9,26,600,H1,40.4N,60.3W,75,980
