STORM ID,NAME,YEAR,MONTH,DAY,HOUR,CAT,LAT,LON,INT,PRES
AL132017,KATIA,2017,9,6,1800,H1,21.8N,95.2W,65,992
AL132017,KATIA,2017,9,7,0,H1,21.7N,94.9W,70,989
AL132017,KATIA,2017,9,7,600,H1,21.6N,94.6W,70,985
AL132017,KATIA,2017,9,7,1200,H1,21.6N,94.6W,70,982
AL132017,KATIA,2017,9,7,1800,H1,21.6N,94.6W,70,982
AL132017,KATIA,2017,9,8,0,H1,21.5N,95.0W,75,982
AL132017,KATIA,2017,9,8,600,H1,21.4N,95.3W,80,977
AL132017,KATIA,2017,9,8,1200,H2,21.1N,95.7W,85,973
AL132017,KATIA,2017,9,8,1800,H2,21.1N,96.2W,90,972
AL132017,KATIA,2017,9,9,0,H1,20.8N,96.9W,70,988
AL132017,KATIA,2017,9,9,600,TS,20.3N,97.4W,35,1001
AL132017,KATIA,2017,9,9,1200,TD,20.1N,97.7W,30,1004
AL142017,LEE,2017,9,14,1800,TD,10.4N,23.1W,25,1011
AL142017,LEE,2017,9,15,0,TD,10.6N,24.7W,30,1010
AL142017,LEE,2017,9,15,600,TD,11.1N,26.2W,30,1008
AL142017,LEE,2017,9,15,1200,TD,11.7N,27.6W,30,1008
AL142017,LEE,2017,9,15,1800,TD,12.4N,29.0W,30,1009
AL142017,LEE,2017,9,16,0,TD,12.6N,30.5W,30,1009
AL142017,LEE,2017,9,16,600,TD,12.6N,31.9W,30,1008
AL142017,LEE,2017,9,16,1200,TS,12.5N,33.1W,35,1007
AL142017,LEE,2017,9,16,1800,TS,12.6N,33.9W,35,1007
AL142017,LEE,2017,9,17,0,TS,12.7N,34.6W,35,1007
AL142017,LEE,2017,9,17,600,TS,12.8N,35.4W,35,1007
AL142017,LEE,2017,9,17,1200,TD,12.9N,36.2W,30,1008
AL142017,LEE,2017,9,17,1800,TD,13.1N,37.0W,30,1008
AL142017,LEE,2017,9,18,0,TD,13.4N,37.9W,30,1008
AL142017,LEE,2017,9,18,600,TD,13.8N,39.0W,30,1008
AL142017,LEE,2017,9,18,1200,TD,14.2N,40.2W,30,1008
AL142017,LEE,2017,9,18,1800,TD,14.5N,41.5W,30,1008
AL142017,LEE,2017,9,19,0,TD,14.9N,42.6W,25,1009
AL142017,LEE,2017,9,19,600,TD,15.5N,43.3W,25,1009
AL142017,LEE,2017,9,19,1200,TD,16.1N,43.8W,30,1008
AL142017,LEE,2017,9,19,1800,TS,16.8N,44.4W,35,1007
AL142017,LEE,2017,9,20,0,TS,17.6N,45.0W,40,1006
AL142017,LEE,2017,9,20,600,TS,18.3N,45.2W,35,1007
AL142017,LEE,2017,9,22,1200,TD,30.0N,48.9W,25,1014
AL142017,LEE,2017,9,22,1800,TD,30.5N,49.1W,30,1012
AL142017,LEE,2017,9,23,0,TS,31.1N,49.2W,35,1010
AL142017,LEE,2017,9,23,600,TS,31.5N,49.3W,35,1009
AL142017,LEE,2017,9,23,1200,TS,31.8N,49.4W,40,1006
AL142017,LEE,2017,9,23,1800,TS,32.0N,49.8W,45,1003
AL142017,LEE,2017,9,24,0,TS,31.9N,50.1W,50,1000
AL142017,LEE,2017,9,24,600,H1,31.7N,50.2W,65,990
AL142017,LEE,2017,9,24,1200,H1,31.5N,50.1W,75,983
AL142017,LEE,2017,9,24,1800,H1,31.3N,49.8W,80,980
AL142017,LEE,2017,9,25,0,H2,31.2N,49.6W,85,976
AL142017,LEE,2017,9,25,600,H1,31.0N,49.5W,80,978
AL142017,LEE,2017,9,25,1200,H1,30.8N,49.7W,80,980
AL142017,LEE,2017,9,25,1800,H1,30.6N,50.2W,75,984
AL142017,LEE,2017,9,26,0,H1,30.3N,51.0W,80,982
AL142017,LEE,2017,9,26,600,H2,30.1N,52.0W,85,979
AL142017,LEE,2017,9,26,1200,H2,29.9N,53.2W,90,976
AL142017,LEE,2017,9,26,1800,H2,29.9N,54.2W,95,972
AL142017,LEE,2017,9,27,0,H2,29.9N,55.1W,95,970
AL142017,LEE,2017,9,27,600,H2,30.1N,56.0W,95,967
AL142017,LEE,2017,9,27,1200,H3,30.3N,56.6W,100,963
AL142017,LEE,2017,9,27,1800,H3,30.8N,57.0W,100,962
AL142017,LEE,2017,9,28,0,H2,31.4N,57.2W,95,965
AL142017,LEE,2017,9,28,600,H2,32.1N,57.3W,90,969
AL142017,LEE,2017,9,28,1200,H2,33.0N,57.2W,85,973
AL142017,LEE,2017,9,28,1800,H1,34.3N,56.6W,80,977
AL142017,LEE,2017,9,29,0,H1,35.7N,55.5W,75,981
AL142017,LEE,2017,9,29,600,H1,37.3N,53.8W,70,983
AL142017,LEE,2017,9,29,1200,H1,39.0N,51.2W,65,985
AL142017,LEE,2017,9,29,1800,TS,41.0N,48.2W,55,987
AL142017,LEE,2017,9,30,0,TS,43.2N,44.5W,50,990
AL152017,MARIA,2017,9,16,1200,TD,12.2N,49.7W,30,1006
AL152017,MARIA,2017,9,16,1800,TS,12.2N,51.7W,40,1004
AL152017,MARIA,2017,9,17,0,TS,12.4N,53.1W,45,1002
AL152017,MARIA,2017,9,17,600,TS,12.8N,54.4W,55,994
AL152017,MARIA,2017,9,17,1200,TS,13.3N,55.7W,60,990
AL152017,MARIA,2017,9,17,1800,H1,13.6N,57.0W,65,986
AL152017,MARIA,2017,9,18,0,H1,14.0N,58.0W,75,979
AL152017,MARIA,2017,9,18,600,H1,14.3N,59.0W,80,977
AL152017,MARIA,2017,9,18,1200,H3,14.5N,59.7W,100,967
AL152017,MARIA,2017,9,18,1800,H3,14.9N,60.4W,110,956
AL152017,MARIA,2017,9,19,0,H5,15.3N,61.1W,145,924
AL152017,MARIA,2017,9,19,600,H4,15.7N,61.9W,135,940
AL152017,MARIA,2017,9,19,1200,H5,16.1N,62.7W,140,931
AL152017,MARIA,2017,9,19,1800,H5,16.6N,63.5W,145,920
AL152017,MARIA,2017,9,20,0,H5,17.0N,64.3W,150,909
AL152017,MARIA,2017,9,20,600,H5,17.6N,65.1W,140,913
AL152017,MARIA,2017,9,20,1200,H4,18.2N,66.2W,115,935
AL152017,MARIA,2017,9,20,1800,H2,18.6N,67.0W,95,959
AL152017,MARIA,2017,9,21,0,H2,19.0N,67.6W,95,958
AL152017,MARIA,2017,9,21,600,H3,19.4N,68.2W,100,959
AL152017,MARIA,2017,9,21,1200,H3,19.9N,68.8W,100,959
AL152017,MARIA,2017,9,21,1800,H3,20.5N,69.5W,105,960
AL152017,MARIA,2017,9,22,0,H3,20.8N,70.0W,110,953
AL152017,MARIA,2017,9,22,600,H3,21.2N,70.5W,110,959
AL152017,MARIA,2017,9,22,1200,H3,21.9N,70.9W,110,958
AL152017,MARIA,2017,9,22,1800,H3,22.8N,71.2W,110,959
AL152017,MARIA,2017,9,23,0,H3,23.7N,71.6W,105,953
AL152017,MARIA,2017,9,23,600,H3,24.4N,71.9W,100,952
AL152017,MARIA,2017,9,23,1200,H3,25.1N,72.1W,100,952
AL152017,MARIA,2017,9,23,1800,H3,25.9N,72.3W,100,952
AL152017,MARIA,2017,9,24,0,H3,26.6N,72.4W,100,945
AL152017,MARIA,2017,9,24,600,H2,27.5N,72.6W,95,942
AL152017,MARIA,2017,9,24,1200,H2,28.4N,72.8W,95,947
AL152017,MARIA,2017,9,24,1800,H2,29.1N,72.9W,90,943
AL152017,MARIA,2017,9,25,0,H2,29.7N,72.9W,85,947
AL152017,MARIA,2017,9,25,600,H1,30.3N,72.9W,75,954
AL152017,MARIA,2017,9,25,1200,H1,30.8N,73.0W,70,961
AL152017,MARIA,2017,9,25,1800,H1,31.4N,73.1W,70,966
AL152017,MARIA,2017,9,26,0,H1,32.0N,73.1W,70,966
AL152017,MARIA,2017,9,26,600,H1,32.6N,73.1W,65,970
AL152017,MARIA,2017,9,26,1200,H1,33.3N,73.1W,65,970
AL152017,MARIA,2017,9,26,1800,H1,33.9N,73.1W,65,975
AL152017,MARIA,2017,9,27,0,H1,34.4N,73.0W,65,975
AL152017,MARIA,2017,9,27,600,H1,34.9N,72.9W,65,976
AL152017,MARIA,2017,9,27,1200,H1,35.4N,72.8W,65,977
AL152017,MARIA,2017,9,27,1800,H1,36.0N,72.6W,65,979
AL152017,MARIA,2017,9,28,0,H1,36.6N,72.2W,65,979
AL152017,MARIA,2017,9,28,600,TS,36.7N,71.3W,60,982
AL152017,MARIA,2017,9,28,1200,TS,36.8N,70.0W,60,982
AL152017,MARIA,2017,9,28,1800,TS,36.8N,68.6W,55,985
AL152017,MARIA,2017,9,29,0,TS,36.9N,66.8W,55,985
AL152017,MARIA,2017,9,29,600,TS,37.0N,64.6W,50,987
AL152017,MARIA,2017,9,29,1200,TS,37.0N,62.0W,50,988
AL152017,MARIA,2017,9,29,1800,TS,37.4N,59.0W,50,988
AL152017,MARIA,2017,9,30,0,TS,38.1N,55.6W,50,988
AL152017,MARIA,2017,9,30,600,TS,39.1N,52.2W,50,988
AL152017,MARIA,2017,9,30,1200,TS,40.0N,48.8W,50,988
AL152017,MARIA,2017,9,30,1800,EX,41.2N,45.6W,45,991
AL152017,MARIA,2017,10,1,0,EX,42.2N,42.6W,45,994
AL152017,MARIA,2017,10,1,600,EX,43.4N,39.4W,45,996
AL152017,MARIA,2017,10,1,1200,EX,44.9N,35.5W,45,999
AL152017,MARIA,2017,10,1,1800,EX,46.5N,31.0W,45,1003
AL152017,MARIA,2017,10,2,0,EX,47.5N,26.5W,40,1005
AL152017,MARIA,2017,10,2,600,EX,48.0N,22.0W,40,1012
AL152017,MARIA,2017,10,2,1200,EX,48.0N,17.0W,30,1016
AL162017,NATE,2017,10,4,1200,TD,12.0N,81.8W,25,1005
AL162017,NATE,2017,10,4,1800,TD,12.3N,82.3W,30,1005
AL162017,NATE,2017,10,5,0,TD,12.6N,82.7W,30,1004
AL162017,NATE,2017,10,5,600,TS,13.1N,83.1W,35,1001
AL162017,NATE,2017,10,5,1200,TS,13.9N,83.5W,35,999
AL162017,NATE,2017,10,5,1800,TS,14.5N,84.0W,35,1000
AL162017,NATE,2017,10,6,0,TS,15.3N,84.4W,35,1000
AL162017,NATE,2017,10,6,600,TS,16.3N,84.7W,40,999
AL162017,NATE,2017,10,6,1200,TS,17.9N,84.7W,40,996
AL162017,NATE,2017,10,6,1800,TS,19.5N,85.2W,45,995
AL162017,NATE,2017,10,7,0,TS,21.3N,85.9W,55,990
AL162017,NATE,2017,10,7,600,H1,23.5N,86.5W,70,987
AL162017,NATE,2017,10,7,1200,H1,25.7N,87.9W,80,986
AL162017,NATE,2017,10,7,1800,H1,27.6N,88.9W,80,981
AL162017,NATE,2017,10,8,0,H1,29.1N,89.2W,75,983
AL162017,NATE,2017,10,8,600,TS,30.5N,88.9W,60,984
AL162017,NATE,2017,10,8,1200,TS,32.2N,88.0W,35,993
AL162017,NATE,2017,10,8,1800,TD,34.1N,87.1W,25,996
AL162017,NATE,2017,10,9,600,EX,39.1N,83.4W,20,1004
AL162017,NATE,2017,10,9,1200,EX,41.5N,80.5W,25,1005
AL162017,NATE,2017,10,9,1800,EX,43.1N,76.3W,25,1005
AL162017,NATE,2017,10,10,0,EX,44.2N,72.0W,25,1006
AL162017,NATE,2017,10,10,600,EX,45.6N,67.6W,25,1006
AL162017,NATE,2017,10,10,1200,EX,46.1N,63.9W,25,1007
AL162017,NATE,2017,10,10,1800,EX,46.5N,60.4W,25,1004
AL162017,NATE,2017,10,11,0,EX,47.5N,56.0W,25,1001
AL172017,OPHELIA,2017,10,9,600,TS,30.9N,40.0W,35,1008
AL172017,OPHELIA,2017,10,9,1200,TS,31.3N,40.0W,35,1008
AL172017,OPHELIA,2017,10,9,1800,TS,31.7N,39.6W,40,1005
AL172017,OPHELIA,2017,10,10,0,TS,32.0N,39.1W,40,1005
AL172017,OPHELIA,2017,10,10,600,TS,31.9N,38.8W,45,1003
AL172017,OPHELIA,2017,10,10,1200,TS,31.6N,38.5W,45,1002
AL172017,OPHELIA,2017,10,10,1800,TS,31.3N,38.2W,45,1002
AL172017,OPHELIA,2017,10,11,0,TS,30.9N,37.8W,50,1000
AL172017,OPHELIA,2017,10,11,600,TS,30.4N,37.2W,55,998
AL172017,OPHELIA,2017,10,11,1200,TS,30.0N,36.7W,60,994
AL172017,OPHELIA,2017,10,11,1800,H1,29.8N,36.2W,65,991
AL172017,OPHELIA,2017,10,12,0,H1,29.9N,35.8W,70,986
AL172017,OPHELIA,2017,10,12,600,H1,30.2N,35.7W,75,982
AL172017,OPHELIA,2017,10,12,1200,H1,30.4N,35.7W,80,975
AL172017,OPHELIA,2017,10,12,1800,H2,30.5N,35.6W,85,971
AL172017,OPHELIA,2017,10,13,0,H2,30.5N,35.1W,90,967
AL172017,OPHELIA,2017,10,13,600,H2,30.9N,34.4W,90,966
AL172017,OPHELIA,2017,10,13,1200,H1,31.4N,33.4W,80,974
AL172017,OPHELIA,2017,10,13,1800,H1,32.0N,32.5W,80,973
AL172017,OPHELIA,2017,10,14,0,H2,32.6N,31.5W,85,970
AL172017,OPHELIA,2017,10,14,600,H2,33.4N,29.7W,95,963
AL172017,OPHELIA,2017,10,14,1200,H3,34.2N,27.7W,100,959
AL172017,OPHELIA,2017,10,14,1800,H3,35.3N,25.2W,100,959
AL172017,OPHELIA,2017,10,15,0,H2,36.4N,22.6W,95,959
AL172017,OPHELIA,2017,10,15,600,H2,37.9N,19.8W,90,959
AL172017,OPHELIA,2017,10,15,1200,H2,39.9N,17.0W,85,959
AL172017,OPHELIA,2017,10,15,1800,H1,43.1N,14.3W,80,959
AL172017,OPHELIA,2017,10,16,0,H1,47.6N,13.4W,75,958
AL172017,OPHELIA,2017,10,16,600,H1,50.0N,12.1W,70,957
AL172017,OPHELIA,2017,10,16,1200,H1,52.3N,10.0W,65,959
AL172017,OPHELIA,2017,10,16,1800,EX,55.3N,8.3W,60,969
AL172017,OPHELIA,2017,10,17,0,EX,57.3N,6.1W,50,977
AL172017,OPHELIA,2017,10,17,600,EX,58.7N,2.9W,45,987
AL172017,OPHELIA,2017,10,17,1200,EX,59.3N,1.5E,40,994
AL172017,OPHELIA,2017,10,17,1800,EX,60.1N,5.3E,40,997
AL182017,PHILIPPE,2017,10,28,1200,TD,20.1N,83.5W,30,1003
AL182017,PHILIPPE,2017,10,28,1800,TS,21.3N,82.4W,35,1000
AL182017,PHILIPPE,2017,10,29,0,TD,22.7N,81.2W,30,1003
AL192017,RINA,2017,11,5,1800,TD,29.2N,51.7W,30,1012
AL192017,RINA,2017,11,6,0,TD,29.1N,51.2W,30,1011
AL192017,RINA,2017,11,6,600,TD,29.0N,50.7W,30,1010
AL192017,RINA,2017,11,6,1200,TD,29.1N,50.4W,30,1010
AL192017,RINA,2017,11,6,1800,TD,29.4N,50.2W,30,1009
AL192017,RINA,2017,11,7,0,TS,30.0N,50.0W,35,1008
AL192017,RINA,2017,11,7,600,TS,30.8N,49.9W,40,1006
AL192017,RINA,2017,11,7,1200,TS,31.8N,49.5W,40,1004
AL192017,RINA,2017,11,7,1800,TS,33.0N,49.1W,40,1002
AL192017,RINA,2017,11,8,0,TS,34.6N,48.7W,45,999
AL192017,RINA,2017,11,8,600,TS,36.4N,48.7W,50,996
AL192017,RINA,2017,11,8,1200,TS,38.3N,48.8W,45,994
AL192017,RINA,2017,11,8,1800,TS,40.1N,49.0W,45,992
AL192017,RINA,2017,11,9,0,TS,41.8N,48.8W,45,991
AL012018,ALBERTO,2018,5,28,0,TS,28.2N,85.8W,55,991
AL012018,ALBERTO,2018,5,28,600,TS,28.6N,86.0W,55,990
AL012018,ALBERTO,2018,5,28,1200,TS,29.1N,85.9W,50,991
AL012018,ALBERTO,2018,5,28,1800,TS,29.8N,85.9W,45,991
AL012018,ALBERTO,2018,5,29,0,TD,30.9N,86.1W,30,993
AL012018,ALBERTO,2018,5,29,600,TD,31.9N,86.6W,30,994
AL012018,ALBERTO,2018,5,29,1200,TD,33.0N,87.0W,30,996
AL012018,ALBERTO,2018,5,29,1800,TD,34.2N,87.3W,30,997
AL012018,ALBERTO,2018,5,30,0,TD,35.4N,87.6W,30,998
AL012018,ALBERTO,2018,5,30,600,TD,36.7N,87.9W,30,998
AL012018,ALBERTO,2018,5,30,1200,TD,38.2N,87.7W,30,998
AL012018,ALBERTO,2018,5,30,1800,TD,39.9N,87.0W,30,998
AL012018,ALBERTO,2018,5,31,0,TD,41.5N,86.0W,30,997
AL022018,BERYL,2018,7,4,1200,TD,10.0N,34.9W,30,1008
AL022018,BERYL,2018,7,4,1800,TD,10.1N,36.5W,30,1008
AL022018,BERYL,2018,7,5,0,TS,10.1N,38.0W,35,1007
AL022018,BERYL,2018,7,5,600,TS,10.1N,39.5W,35,1007
AL022018,BERYL,2018,7,5,1200,TS,10.2N,40.9W,40,1005
AL022018,BERYL,2018,7,5,1800,TS,10.3N,42.3W,45,1003
AL022018,BERYL,2018,7,6,0,TS,10.3N,43.4W,55,999
AL022018,BERYL,2018,7,6,600,H1,10.5N,44.6W,70,991
AL022018,BERYL,2018,7,6,1200,H1,10.7N,46.0W,70,992
AL022018,BERYL,2018,7,6,1800,H1,10.6N,47.3W,65,993
AL022018,BERYL,2018,7,7,0,H1,10.7N,48.3W,65,994
AL022018,BERYL,2018,7,7,600,H1,11.1N,49.3W,65,995
AL022018,BERYL,2018,7,7,1200,TS,11.7N,50.4W,55,999
AL022018,BERYL,2018,7,7,1800,TS,12.4N,52.0W,45,1003
AL022018,BERYL,2018,7,8,0,TS,12.9N,53.6W,45,1005
AL022018,BERYL,2018,7,8,600,TS,13.4N,55.2W,45,1006
AL032018,CHRIS,2018,7,6,1200,TD,31.5N,73.1W,25,1016
AL032018,CHRIS,2018,7,6,1800,TD,31.8N,73.6W,25,1016
AL032018,CHRIS,2018,7,7,0,TD,32.2N,74.2W,25,1015
AL032018,CHRIS,2018,7,7,600,TD,32.6N,74.6W,25,1015
AL032018,CHRIS,2018,7,7,1200,TD,32.7N,74.9W,25,1015
AL032018,CHRIS,2018,7,7,1800,TD,32.8N,75.2W,30,1014
AL032018,CHRIS,2018,7,8,0,TD,32.9N,75.3W,30,1012
AL032018,CHRIS,2018,7,8,600,TS,33.1N,75.4W,35,1010
AL032018,CHRIS,2018,7,8,1200,TS,33.1N,75.0W,35,1008
AL032018,CHRIS,2018,7,8,1800,TS,32.8N,74.8W,40,1007
AL032018,CHRIS,2018,7,9,0,TS,32.6N,74.6W,45,1005
AL032018,CHRIS,2018,7,9,600,TS,32.4N,74.5W,45,1001
AL032018,CHRIS,2018,7,9,1200,TS,32.2N,74.6W,50,999
AL032018,CHRIS,2018,7,9,1800,TS,32.1N,74.4W,55,996
AL032018,CHRIS,2018,7,10,0,TS,32.2N,74.3W,60,994
AL032018,CHRIS,2018,7,10,600,TS,32.4N,74.1W,60,992
AL032018,CHRIS,2018,7,10,1200,H1,32.9N,73.5W,65,990
AL032018,CHRIS,2018,7,10,1800,H1,33.4N,72.8W,75,983
AL032018,CHRIS,2018,7,11,0,H2,33.9N,71.9W,90,969
AL032018,CHRIS,2018,7,11,600,H2,34.6N,70.7W,90,969
AL032018,CHRIS,2018,7,11,1200,H2,35.6N,69.1W,85,973
AL032018,CHRIS,2018,7,11,1800,H1,37.0N,66.8W,80,976
AL032018,CHRIS,2018,7,12,0,H1,38.5N,64.3W,75,980
AL032018,CHRIS,2018,7,12,600,H1,40.9N,61.7W,65,985
AL032018,CHRIS,2018,7,12,1200,TS,43.3N,59.2W,60,987
AL032018,CHRIS,2018,7,12,1800,EX,45.7N,56.4W,55,989
AL032018,CHRIS,2018,7,13,0,EX,48.0N,53.4W,45,998
AL032018,CHRIS,2018,7,13,600,EX,50.0N,50.0W,45,999
AL032018,CHRIS,2018,7,13,1200,EX,51.0N,45.0W,40,1000
AL032018,CHRIS,2018,7,13,1800,EX,52.0N,39.0W,40,1000
AL032018,CHRIS,2018,7,14,0,EX,53.5N,33.5W,40,997
AL032018,CHRIS,2018,7,14,600,EX,56.0N,28.0W,45,993
AL032018,CHRIS,2018,7,14,1200,EX,58.0N,25.0W,45,988
AL032018,CHRIS,2018,7,14,1800,EX,59.5N,22.5W,45,986
AL032018,CHRIS,2018,7,15,0,EX,60.5N,21.0W,45,983
AL032018,CHRIS,2018,7,15,600,EX,60.6N,20.6W,40,985
AL032018,CHRIS,2018,7,15,1200,EX,60.7N,20.3W,35,988
AL032018,CHRIS,2018,7,15,1800,EX,60.9N,19.5W,30,990
AL032018,CHRIS,2018,7,16,0,EX,61.0N,18.5W,25,992
AL032018,CHRIS,2018,7,16,600,EX,61.1N,16.3W,25,994
AL032018,CHRIS,2018,7,16,1200,EX,61.3N,13.7W,25,996
AL032018,CHRIS,2018,7,16,1800,EX,62.1N,12.5W,25,999
AL032018,CHRIS,2018,7,17,0,EX,63.1N,12.0W,20,1002
AL032018,CHRIS,2018,7,17,600,EX,63.3N,11.8W,20,1005
AL032018,CHRIS,2018,7,17,1200,EX,63.5N,11.5W,15,1007
AL042018,DEBBY,2018,8,2,1800,EX,41.2N,33.7W,30,1012
AL042018,DEBBY,2018,8,3,0,EX,40.8N,35.5W,35,1011
AL042018,DEBBY,2018,8,3,600,EX,40.4N,37.2W,35,1011
AL042018,DEBBY,2018,8,3,1200,EX,39.9N,38.9W,35,1011
AL042018,DEBBY,2018,8,8,0,TS,39.7N,49.2W,35,1006
AL042018,DEBBY,2018,8,8,600,TS,40.4N,49.0W,40,1003
AL042018,DEBBY,2018,8,8,1200,TS,41.0N,48.6W,40,1003
AL042018,DEBBY,2018,8,8,1800,TS,41.6N,48.1W,40,1000
AL042018,DEBBY,2018,8,9,0,TS,42.4N,47.2W,45,998
AL042018,DEBBY,2018,8,9,600,TS,43.2N,46.0W,40,1000
AL042018,DEBBY,2018,8,9,1200,TS,44.0N,44.4W,40,1002
AL042018,DEBBY,2018,8,10,0,EX,45.9N,38.5W,35,1004
AL042018,DEBBY,2018,8,10,600,EX,46.5N,34.7W,35,1004
AL042018,DEBBY,2018,8,10,1200,EX,47.0N,30.8W,30,1004
AL052018,ERNESTO,2018,8,16,1800,TS,42.4N,42.1W,40,1007
AL052018,ERNESTO,2018,8,17,0,TS,43.5N,40.2W,40,1007
AL052018,ERNESTO,2018,8,17,600,TS,44.9N,37.9W,40,1006
AL052018,ERNESTO,2018,8,17,1200,TS,46.6N,35.1W,40,1005
AL052018,ERNESTO,2018,8,17,1800,TS,48.3N,31.8W,40,1003
AL052018,ERNESTO,2018,8,18,600,EX,51.3N,22.6W,35,1002
AL052018,ERNESTO,2018,8,18,1200,EX,52.3N,18.2W,35,1003
AL052018,ERNESTO,2018,8,18,1800,EX,53.4N,13.8W,35,1004
AL052018,ERNESTO,2018,8,19,0,EX,54.2N,9.6W,35,1005
AL052018,ERNESTO,2018,8,19,600,EX,55.0N,4.5W,35,1007
AL062018,FLORENCE,2018,8,31,1800,TD,13.8N,23.8W,30,1006
AL062018,FLORENCE,2018,9,1,0,TD,14.0N,24.9W,30,1006
AL062018,FLORENCE,2018,9,1,600,TS,14.3N,26.1W,35,1005
AL062018,FLORENCE,2018,9,1,1200,TS,14.8N,27.2W,35,1004
AL062018,FLORENCE,2018,9,1,1800,TS,15.4N,28.3W,40,1002
AL062018,FLORENCE,2018,9,2,0,TS,15.9N,29.6W,45,1000
AL062018,FLORENCE,2018,9,2,600,TS,16.4N,30.9W,50,999
AL062018,FLORENCE,2018,9,2,1200,TS,16.8N,32.4W,50,998
AL062018,FLORENCE,2018,9,2,1800,TS,17.1N,33.8W,50,998
AL062018,FLORENCE,2018,9,3,0,TS,17.6N,35.2W,50,997
AL062018,FLORENCE,2018,9,3,600,TS,17.9N,36.6W,50,997
AL062018,FLORENCE,2018,9,3,1200,TS,18.2N,38.0W,55,996
AL062018,FLORENCE,2018,9,3,1800,TS,18.4N,39.2W,60,993
AL062018,FLORENCE,2018,9,4,0,H1,18.7N,40.2W,65,990
AL062018,FLORENCE,2018,9,4,600,H1,19.1N,41.2W,65,989
AL062018,FLORENCE,2018,9,4,1200,H1,19.5N,42.0W,70,986
AL062018,FLORENCE,2018,9,4,1800,H1,20.0N,42.7W,75,982
AL062018,FLORENCE,2018,9,5,0,H2,20.4N,43.4W,85,975
AL062018,FLORENCE,2018,9,5,600,H2,21.1N,44.3W,95,968
AL062018,FLORENCE,2018,9,5,1200,H3,21.7N,45.2W,105,960
AL062018,FLORENCE,2018,9,5,1800,H4,22.4N,46.2W,115,950
AL062018,FLORENCE,2018,9,6,0,H4,23.1N,46.9W,115,950
AL062018,FLORENCE,2018,9,6,600,H3,23.8N,47.6W,105,958
AL062018,FLORENCE,2018,9,6,1200,H2,24.4N,48.2W,90,970
AL062018,FLORENCE,2018,9,6,1800,H1,24.8N,49.0W,75,980
AL062018,FLORENCE,2018,9,7,0,TS,25.0N,49.6W,60,990
AL062018,FLORENCE,2018,9,7,600,TS,25.0N,50.3W,55,992
AL062018,FLORENCE,2018,9,7,1200,TS,24.9N,51.1W,55,993
AL062018,FLORENCE,2018,9,7,1800,TS,24.8N,52.0W,55,993
AL062018,FLORENCE,2018,9,8,0,TS,24.7N,52.9W,55,993
AL062018,FLORENCE,2018,9,8,600,TS,24.6N,53.6W,55,993
AL062018,FLORENCE,2018,9,8,1200,TS,24.6N,54.1W,55,992
AL062018,FLORENCE,2018,9,8,1800,TS,24.6N,54.5W,60,989
AL062018,FLORENCE,2018,9,9,0,TS,24.5N,55.0W,60,989
AL062018,FLORENCE,2018,9,9,600,TS,24.4N,55.5W,60,988
AL062018,FLORENCE,2018,9,9,1200,H1,24.4N,56.1W,65,984
AL062018,FLORENCE,2018,9,9,1800,H1,24.4N,56.7W,70,979
AL062018,FLORENCE,2018,9,10,0,H1,24.5N,57.3W,80,973
AL062018,FLORENCE,2018,9,10,600,H2,24.7N,58.4W,90,967
AL062018,FLORENCE,2018,9,10,1200,H3,24.9N,59.5W,105,954
AL062018,FLORENCE,2018,9,10,1800,H4,25.2N,60.6W,120,940
AL062018,FLORENCE,2018,9,11,0,H4,25.6N,61.8W,115,944
AL062018,FLORENCE,2018,9,11,600,H4,26.0N,63.2W,115,950
AL062018,FLORENCE,2018,9,11,1200,H4,26.5N,64.7W,125,947
AL062018,FLORENCE,2018,9,11,1800,H4,27.2N,66.4W,130,937
AL062018,FLORENCE,2018,9,12,0,H4,27.9N,68.1W,120,943
AL062018,FLORENCE,2018,9,12,600,H4,28.7N,69.5W,115,945
AL062018,FLORENCE,2018,9,12,1200,H4,29.4N,70.7W,115,945
AL062018,FLORENCE,2018,9,12,1800,H3,30.4N,71.9W,110,949
AL062018,FLORENCE,2018,9,13,0,H3,31.5N,73.2W,105,955
AL062018,FLORENCE,2018,9,13,600,H3,32.4N,74.2W,100,955
AL062018,FLORENCE,2018,9,13,1200,H2,33.1N,75.1W,95,954
AL062018,FLORENCE,2018,9,13,1800,H2,33.6N,76.0W,90,953
AL062018,FLORENCE,2018,9,14,0,H2,34.0N,76.5W,90,952
AL062018,FLORENCE,2018,9,14,600,H2,34.2N,77.2W,85,952
AL062018,FLORENCE,2018,9,14,1200,H1,34.1N,77.9W,80,957
AL062018,FLORENCE,2018,9,14,1800,H1,34.0N,78.4W,65,969
AL062018,FLORENCE,2018,9,15,0,TS,33.9N,78.8W,60,978
AL062018,FLORENCE,2018,9,15,600,TS,33.7N,79.3W,55,986
AL062018,FLORENCE,2018,9,15,1200,TS,33.6N,79.5W,55,992
AL062018,FLORENCE,2018,9,15,1800,TS,33.6N,79.8W,50,997
AL062018,FLORENCE,2018,9,16,0,TS,33.6N,80.2W,45,998
AL062018,FLORENCE,2018,9,16,600,TS,33.6N,80.8W,40,999
AL062018,FLORENCE,2018,9,16,1200,TS,33.6N,81.5W,35,1002
AL062018,FLORENCE,2018,9,16,1800,TD,34.1N,82.1W,30,1006
